0,-5017253,0.00000000
5001,-5017251,399.92001343
10001,-5017244,1400.00000000
15001,-5017232,2400.00000000
20001,-5017216,3200.00000000
25001,-5017195,4200.00000000
30001,-5017170,5000.00000000
35001,-5017142,5600.00000000
40001,-5017109,6600.00000000
45001,-5017072,7400.00000000
50001,-5017032,8000.00048828
55001,-5016989,8600.00000000
60001,-5016942,9400.00000000
65001,-5016892,10000.00000000
70001,-5016839,10600.00000000
75001,-5016783,11200.00000000
80001,-5016723,12000.00000000
85001,-5016662,12200.00000000
90001,-5016597,13000.00000000
95001,-5016529,13600.00000000
100001,-5016459,14000.00000000
105001,-5016386,14600.00000000
110001,-5016310,15200.00000000
115001,-5016232,15600.00000000
120001,-5016151,16200.00000000
125001,-5016068,16600.00000000
130001,-5015983,17000.00000000
135001,-5015896,17400.00000000
140001,-5015806,18000.00000000
145001,-5015714,18400.00000000
150001,-5015621,18600.00000000
155001,-5015525,19200.00000000
160001,-5015428,19400.00000000
165001,-5015329,19800.00000000
170001,-5015229,20000.00000000
175001,-5015126,20600.00000000
180001,-5015022,20800.00000000
185001,-5014915,21400.00000000
190001,-5014808,21400.00000000
195001,-5014698,22000.00000000
200001,-5014587,22200.00000000
205001,-5014475,22400.00000000
210001,-5014362,22600.00000000
215001,-5014247,23000.00000000
220001,-5014131,23200.00000000
225001,-5014013,23600.00000000
230001,-5013895,23600.00000000
235001,-5013775,24000.00000000
240001,-5013654,24200.00000000
245001,-5013531,24600.00000000
250001,-5013407,24800.00000000
255001,-5013282,25000.00000000
260001,-5013156,25200.00000000
265001,-5013030,25200.00000000
270001,-5012902,25600.00000000
275001,-5012773,25800.00000000
280001,-5012643,26000.00000000
285001,-5012513,26000.00000000
290001,-5012382,26200.00000000
295001,-5012249,26600.00000000
300001,-5012116,26600.00000000
305001,-5011982,26800.00000000
310001,-5011846,27200.00000000
315001,-5011710,27200.00000000
320001,-5011574,27200.00000000
325001,-5011436,27600.00000000
330001,-5011298,27600.00000000
335001,-5011160,27600.00000000
340001,-5011021,27800.00000000
345001,-5010881,28000.00000000
350001,-5010740,28200.00000000
355001,-5010598,28400.00000000
360001,-5010456,28400.00000000
365001,-5010313,28600.00000000
370001,-5010169,28800.00000000
375001,-5010025,28800.00000000
380001,-5009881,28800.00000000
385001,-5009736,29000.00000000
390001,-5009591,29000.00000000
395001,-5009445,29200.00000000
400001,-5009298,29400.00000000
405001,-5009151,29400.00000000
410001,-5009003,29600.00000000
415001,-5008855,29600.00000000
420001,-5008706,29800.00000000
425001,-5008557,29800.00000000
430001,-5008407,30000.00000000
435001,-5008258,29800.00000000
440001,-5008108,30000.00000000
445001,-5007957,30200.00000000
450001,-5007806,30200.00000000
455001,-5007654,30400.00000000
460001,-5007502,30400.00000000
465001,-5007349,30600.00000000
470001,-5007196,30600.00000000
475001,-5007043,30600.00000000
480001,-5006890,30600.00000000
485001,-5006737,30600.00000000
490001,-5006583,30800.00000000
495001,-5006429,30800.00000000
500001,-5006274,31000.00000000
505001,-5006118,31200.00000000
510001,-5005963,31000.00000000
515001,-5005807,31200.00000000
520001,-5005651,31200.00000000
525001,-5005495,31200.00000000
530001,-5005339,31200.00000000
535001,-5005183,31200.00000000
540001,-5005026,31399.99804687
545001,-5004869,31399.99804687
550001,-5004711,31599.99804687
555001,-5004553,31599.99804687
560001,-5004395,31599.99804687
565001,-5004237,31599.99804687
570001,-5004079,31599.99804687
575001,-5003921,31599.99804687
580001,-5003763,31599.99804687
585001,-5003604,31800.00195312
590001,-5003445,31800.00195312
595001,-5003286,31800.00195312
600001,-5003126,32000.00195312
605001,-5002966,32000.00195312
610001,-5002806,32000.00195312
615001,-5002646,32000.00195312
620001,-5002486,32000.00195312
625001,-5002326,32000.00195312
630001,-5002165,32200.00195312
635001,-5002004,32200.00195312
640001,-5001843,32200.00195312
645001,-5001681,32400.00000000
650001,-5001520,32200.00195312
655001,-5001358,32400.00000000
660001,-5001197,32200.00195312
665001,-5001035,32400.00000000
670001,-5000873,32400.00000000
675001,-5000711,32400.00000000
680001,-5000549,32400.00000000
685001,-5000386,32600.00000000
690001,-5000223,32600.00000000
695001,-5000060,32600.00000000
700001,-4999897,32600.00000000
705001,-4999735,32400.00000000
710001,-4999572,32600.00000000
715001,-4999409,32600.00000000
720001,-4999246,32600.00000000
725001,-4999082,32800.00000000
730001,-4998918,32800.00000000
735001,-4998754,32800.00000000
740001,-4998590,32800.00000000
745001,-4998427,32600.00000000
750001,-4998263,32800.00000000
755001,-4998099,32800.00000000
760001,-4997936,32600.00000000
765001,-4997771,33000.00000000
770001,-4997607,32800.00000000
775001,-4997442,33000.00000000
780001,-4997277,33000.00000000
785001,-4997112,33000.00000000
790001,-4996948,32800.00000000
795001,-4996783,33000.00000000
800001,-4996619,32800.00000000
805001,-4996454,33000.00000000
810001,-4996289,33000.00000000
815001,-4996123,33200.00000000
820001,-4995958,33000.00000000
825001,-4995792,33200.00000000
830001,-4995627,33000.00000000
835001,-4995461,33200.00000000
840001,-4995296,33000.00000000
845001,-4995131,33000.00000000
850001,-4994966,33000.00000000
855001,-4994800,33200.00000000
860001,-4994634,33200.00000000
865001,-4994467,33400.00000000
870001,-4994301,33200.00000000
875001,-4994135,33200.00000000
880001,-4993970,33000.00000000
885001,-4993804,33200.00000000
890001,-4993638,33200.00000000
895001,-4993472,33200.00000000
900001,-4993305,33400.00000000
905001,-4993138,33400.00000000
910001,-4992972,33200.00000000
915001,-4992805,33400.00000000
920001,-4992639,33200.00000000
925001,-4992472,33400.00000000
930001,-4992306,33200.00000000
935001,-4992140,33200.00000000
940001,-4991973,33400.00000000
945001,-4991806,33400.00000000
950001,-4991639,33400.00000000
955001,-4991472,33400.00000000
960001,-4991305,33400.00000000
965001,-4991139,33200.00000000
970001,-4990972,33400.00000000
975001,-4990806,33200.00000000
980001,-4990639,33400.00000000
985001,-4990471,33600.00000000
990001,-4990304,33400.00000000
995001,-4990136,33600.00000000
1000001,-4989969,33400.00000000
1005001,-4989802,33400.00000000
1010001,-4989635,33400.00000000
1015001,-4989468,33400.00000000
1020001,-4989301,33400.00000000
1025001,-4989134,33400.00000000
1030001,-4988967,33400.00000000
1035001,-4988799,33600.00000000
1040001,-4988631,33600.00000000
1045001,-4988463,33600.00000000
1050001,-4988296,33400.00000000
1055001,-4988129,33400.00000000
1060001,-4987962,33400.00000000
1065001,-4987795,33400.00000000
1070001,-4987627,33600.00000000
1075001,-4987459,33600.00000000
1080001,-4987291,33600.00000000
1085001,-4987123,33600.00000000
1090001,-4986956,33400.00000000
1095001,-4986788,33600.00000000
1100001,-4986621,33400.00000000
1105001,-4986454,33400.00000000
1110001,-4986286,33600.00000000
1115001,-4986118,33600.00000000
1120001,-4985950,33600.00000000
1125001,-4985782,33600.00000000
1130001,-4985614,33600.00000000
1135001,-4985446,33600.00000000
1140001,-4985278,33600.00000000
1145001,-4985111,33400.00000000
1150001,-4984943,33600.00000000
1155001,-4984775,33600.00000000
1160001,-4984607,33600.00000000
1165001,-4984439,33600.00000000
1170001,-4984270,33800.00000000
1175001,-4984102,33600.00000000
1180001,-4983935,33400.00000000
1185001,-4983767,33600.00000000
1190001,-4983599,33600.00000000
1195001,-4983432,33400.00000000
1200001,-4983263,33800.00000000
1205001,-4983095,33600.00000000
1210001,-4982926,33800.00000000
1215001,-4982758,33600.00000000
1220001,-4982590,33600.00000000
1225001,-4982422,33600.00000000
1230001,-4982255,33400.00000000
1235001,-4982087,33600.00000000
1240001,-4981919,33600.00000000
1245001,-4981750,33800.00000000
1250001,-4981582,33600.00000000
1255001,-4981413,33800.00000000
1260001,-4981245,33600.00000000
1265001,-4981077,33600.00000000
1270001,-4980909,33600.00000000
1275001,-4980741,33600.00000000
1280001,-4980573,33600.00000000
1285001,-4980405,33600.00000000
1290001,-4980236,33800.00000000
1295001,-4980067,33800.00000000
1300001,-4979899,33600.00000000
1305001,-4979730,33800.00000000
1310001,-4979562,33600.00000000
1315001,-4979395,33400.00000000
1320001,-4979227,33600.00000000
1325001,-4979058,33800.00000000
1330001,-4978890,33600.00000000
1335001,-4978721,33800.00000000
1340001,-4978552,33800.00000000
1345001,-4978383,33800.00000000
1350001,-4978215,33600.00000000
1355001,-4978047,33600.00000000
1360001,-4977879,33600.00000000
1365001,-4977711,33600.00000000
1370001,-4977543,33600.00000000
1375001,-4977374,33800.00000000
1380001,-4977205,33800.00000000
1385001,-4977036,33800.00000000
1390001,-4976868,33600.00000000
1395001,-4976700,33600.00000000
1400001,-4976532,33600.00000000
1405001,-4976364,33600.00000000
1410001,-4976195,33800.00000000
1415001,-4976027,33600.00000000
1420001,-4975858,33800.00000000
1425001,-4975689,33800.00000000
1430001,-4975520,33800.00000000
1435001,-4975352,33600.00000000
1440001,-4975184,33600.00000000
1445001,-4975016,33600.00000000
1450001,-4974847,33800.00000000
1455001,-4974679,33600.00000000
1460001,-4974510,33800.00000000
1465001,-4974341,33800.00000000
1470001,-4974172,33800.00000000
1475001,-4974004,33600.00000000
1480001,-4973835,33800.00000000
1485001,-4973667,33600.00000000
1490001,-4973499,33600.00000000
1495001,-4973331,33600.00000000
1500001,-4973162,33800.00000000
1505001,-4972993,33800.00000000
1510001,-4972824,33800.00000000
1515001,-4972655,33800.00000000
1520001,-4972487,33600.00000000
1525001,-4972319,33600.00000000
1530001,-4972151,33600.00000000
1535001,-4971982,33800.00000000
1540001,-4971814,33600.00000000
1545001,-4971645,33800.00000000
1550001,-4971476,33800.00000000
1555001,-4971307,33800.00000000
1560001,-4971138,33800.00000000
1565001,-4970970,33600.00000000
1570001,-4970802,33600.00000000
1575001,-4970634,33600.00000000
1580001,-4970466,33600.00000000
1585001,-4970297,33800.00000000
1590001,-4970128,33800.00000000
1595001,-4969959,33800.00000000
1600001,-4969790,33800.00000000
1605001,-4969622,33600.00000000
1610001,-4969453,33800.00000000
1615001,-4969285,33600.00000000
1620001,-4969117,33600.00000000
1625001,-4968948,33800.00000000
1630001,-4968779,33800.00000000
1635001,-4968610,33800.00000000
1640001,-4968441,33800.00000000
1645001,-4968273,33600.00000000
1650001,-4968104,33800.00000000
1655001,-4967936,33600.00000000
1660001,-4967768,33600.00000000
1665001,-4967600,33600.00000000
1670001,-4967431,33800.00000000
1675001,-4967262,33800.00000000
1680001,-4967093,33800.00000000
1685001,-4966924,33800.00000000
1690001,-4966756,33600.00000000
1695001,-4966588,33600.00000000
1700001,-4966420,33600.00000000
1705001,-4966252,33600.00000000
1710001,-4966083,33800.00000000
1715001,-4965914,33800.00000000
1720001,-4965745,33800.00000000
1725001,-4965576,33800.00000000
1730001,-4965408,33600.00000000
1735001,-4965240,33600.00000000
1740001,-4965071,33800.00000000
1745001,-4964903,33600.00000000
1750001,-4964735,33600.00000000
1755001,-4964567,33600.00000000
1760001,-4964398,33800.00000000
1765001,-4964229,33800.00000000
1770001,-4964060,33800.00000000
1775001,-4963892,33600.00000000
1780001,-4963724,33600.00000000
1785001,-4963556,33600.00000000
1790001,-4963388,33600.00000000
1795001,-4963219,33800.00000000
1800001,-4963050,33800.00000000
1805001,-4962882,33600.00000000
1810001,-4962713,33800.00000000
1815001,-4962544,33800.00000000
1820001,-4962376,33600.00000000
1825001,-4962208,33600.00000000
1830001,-4962040,33600.00000000
1835001,-4961872,33600.00000000
1840001,-4961703,33800.00000000
1845001,-4961535,33600.00000000
1850001,-4961366,33800.00000000
1855001,-4961197,33800.00000000
1860001,-4961029,33600.00000000
1865001,-4960861,33600.00000000
1870001,-4960693,33600.00000000
1875001,-4960525,33600.00000000
1880001,-4960357,33600.00000000
1885001,-4960188,33800.00000000
1890001,-4960019,33800.00000000
1895001,-4959851,33600.00000000
1900001,-4959682,33800.00000000
1905001,-4959514,33600.00000000
1910001,-4959346,33600.00000000
1915001,-4959178,33600.00000000
1920001,-4959010,33600.00000000
1925001,-4958842,33600.00000000
1930001,-4958673,33800.00000000
1935001,-4958504,33800.00000000
1940001,-4958335,33800.00000000
1945001,-4958167,33600.00000000
1950001,-4957999,33600.00000000
1955001,-4957831,33600.00000000
1960001,-4957663,33600.00000000
1965001,-4957495,33600.00000000
1970001,-4957327,33600.00000000
1975001,-4957158,33800.00000000
1980001,-4956989,33800.00000000
1985001,-4956821,33600.00000000
1990001,-4956652,33800.00000000
1995001,-4956484,33600.00000000
2000001,-4956317,33400.00000000
2005001,-4956149,33600.00000000
2010001,-4955980,33800.00000000
2015001,-4955812,33600.00000000
2020001,-4955643,33800.00000000
2025001,-4955474,33800.00000000
2030001,-4955306,33600.00000000
2035001,-4955138,33600.00000000
2040001,-4954970,33600.00000000
2045001,-4954803,33400.00000000
2050001,-4954634,33800.00000000
2055001,-4954466,33600.00000000
2060001,-4954297,33800.00000000
2065001,-4954129,33600.00000000
2070001,-4953960,33800.00000000
2075001,-4953792,33600.00000000
2080001,-4953624,33600.00000000
2085001,-4953456,33600.00000000
2090001,-4953289,33400.00000000
2095001,-4953120,33800.00000000
2100001,-4952952,33600.00000000
2105001,-4952783,33800.00000000
2110001,-4952615,33600.00000000
2115001,-4952446,33800.00000000
2120001,-4952278,33600.00000000
2125001,-4952111,33400.00000000
2130001,-4951943,33600.00000000
2135001,-4951775,33600.00000000
2140001,-4951607,33600.00000000
2145001,-4951438,33800.00000000
2150001,-4951269,33800.00000000
2155001,-4951101,33600.00000000
2160001,-4950933,33600.00000000
2165001,-4950765,33600.00000000
2170001,-4950597,33600.00000000
2175001,-4950429,33600.00000000
2180001,-4950261,33600.00000000
2185001,-4950093,33600.00000000
2190001,-4949924,33800.00000000
2195001,-4949756,33600.00000000
2200001,-4949587,33800.00000000
2205001,-4949419,33600.00000000
2210001,-4949252,33400.00000000
2215001,-4949084,33600.00000000
2220001,-4948916,33600.00000000
2225001,-4948748,33600.00000000
2230001,-4948579,33800.00000000
2235001,-4948411,33600.00000000
2240001,-4948242,33800.00000000
2245001,-4948074,33600.00000000
2250001,-4947907,33400.00000000
2255001,-4947739,33600.00000000
2260001,-4947571,33600.00000000
2265001,-4947403,33600.00000000
2270001,-4947235,33600.00000000
2275001,-4947066,33800.00000000
2280001,-4946898,33600.00000000
2285001,-4946730,33600.00000000
2290001,-4946562,33600.00000000
2295001,-4946394,33600.00000000
2300001,-4946227,33400.00000000
2305001,-4946059,33600.00000000
2310001,-4945891,33600.00000000
2315001,-4945722,33800.00000000
2320001,-4945554,33600.00000000
2325001,-4945385,33800.00000000
2330001,-4945217,33600.00000000
2335001,-4945050,33400.00000000
2340001,-4944882,33600.00000000
2345001,-4944715,33400.00000000
2350001,-4944547,33600.00000000
2355001,-4944378,33800.00000000
2360001,-4944210,33600.00000000
2365001,-4944042,33600.00000000
2370001,-4943874,33600.00000000
2375001,-4943706,33600.00000000
2380001,-4943538,33600.00000000
2385001,-4943371,33400.00000000
2390001,-4943203,33600.00000000
2395001,-4943035,33600.00000000
2400001,-4942867,33600.00000000
2405001,-4942698,33800.00000000
2410001,-4942530,33600.00000000
2415001,-4942362,33600.00000000
2420001,-4942195,33400.00000000
2425001,-4942027,33600.00000000
2430001,-4941860,33400.00000000
2435001,-4941692,33600.00000000
2440001,-4941524,33600.00000000
2445001,-4941356,33600.00000000
2450001,-4941187,33800.00000000
2455001,-4941019,33600.00000000
2460001,-4940851,33600.00000000
2465001,-4940684,33400.00000000
2470001,-4940517,33400.00000000
2475001,-4940349,33600.00000000
2480001,-4940181,33600.00000000
2485001,-4940013,33600.00000000
2490001,-4939845,33600.00000000
2495001,-4939677,33600.00000000
2500001,-4939509,33600.00000000
2505001,-4939341,33600.00000000
2510001,-4939174,33400.00000000
2515001,-4939007,33400.00000000
2520001,-4938839,33600.00000000
2525001,-4938671,33600.00000000
2530001,-4938503,33600.00000000
2535001,-4938335,33600.00000000
2540001,-4938167,33600.00000000
2545001,-4937999,33600.00000000
2550001,-4937832,33400.00000000
2555001,-4937664,33600.00000000
2560001,-4937497,33400.00000000
2565001,-4937329,33600.00000000
2570001,-4937161,33600.00000000
2575001,-4936993,33600.00000000
2580001,-4936825,33600.00000000
2585001,-4936657,33600.00000000
2590001,-4936490,33400.00000000
2595001,-4936322,33600.00000000
2600001,-4936155,33400.00000000
2605001,-4935988,33400.00000000
2610001,-4935820,33600.00000000
2615001,-4935652,33600.00000000
2620001,-4935484,33600.00000000
2625001,-4935316,33600.00000000
2630001,-4935148,33600.00000000
2635001,-4934981,33400.00000000
2640001,-4934814,33400.00000000
2645001,-4934647,33400.00000000
2650001,-4934479,33600.00000000
2655001,-4934311,33600.00000000
2660001,-4934143,33600.00000000
2665001,-4933975,33600.00000000
2670001,-4933807,33600.00000000
2675001,-4933640,33400.00000000
2680001,-4933472,33600.00000000
2685001,-4933305,33400.00000000
2690001,-4933138,33400.00000000
2695001,-4932970,33600.00000000
2700001,-4932803,33400.00000000
2705001,-4932635,33600.00000000
2710001,-4932467,33600.00000000
2715001,-4932299,33600.00000000
2720001,-4932132,33400.00000000
2725001,-4931964,33600.00000000
2730001,-4931797,33400.00000000
2735001,-4931630,33400.00000000
2740001,-4931462,33600.00000000
2745001,-4931294,33600.00000000
2750001,-4931126,33600.00000000
2755001,-4930959,33400.00000000
2760001,-4930791,33600.00000000
2765001,-4930624,33400.00000000
2770001,-4930457,33400.00000000
2775001,-4930290,33400.00000000
2780001,-4930122,33600.00000000
2785001,-4929954,33600.00000000
2790001,-4929786,33600.00000000
2795001,-4929618,33600.00000000
2800001,-4929451,33400.00000000
2805001,-4929283,33600.00000000
2810001,-4929116,33400.00000000
2815001,-4928949,33400.00000000
2820001,-4928782,33400.00000000
2825001,-4928615,33400.00000000
2830001,-4928447,33600.00000000
2835001,-4928279,33600.00000000
2840001,-4928111,33600.00000000
2845001,-4927944,33400.00000000
2850001,-4927776,33600.00000000
2855001,-4927609,33400.00000000
2860001,-4927442,33400.00000000
2865001,-4927275,33400.00000000
2870001,-4927107,33600.00000000
2875001,-4926939,33600.00000000
2880001,-4926772,33400.00000000
2885001,-4926604,33600.00000000
2890001,-4926437,33400.00000000
2895001,-4926270,33400.00000000
2900001,-4926103,33400.00000000
2905001,-4925935,33600.00000000
2910001,-4925768,33400.00000000
2915001,-4925600,33600.00000000
2920001,-4925432,33600.00000000
2925001,-4925265,33400.00000000
2930001,-4925097,33600.00000000
2935001,-4924930,33400.00000000
2940001,-4924763,33400.00000000
2945001,-4924596,33400.00000000
2950001,-4924429,33400.00000000
2955001,-4924261,33600.00000000
2960001,-4924094,33400.00000000
2965001,-4923926,33600.00000000
2970001,-4923758,33600.00000000
2975001,-4923591,33400.00000000
2980001,-4923424,33400.00000000
2985001,-4923257,33400.00000000
2990001,-4923090,33400.00000000
2995001,-4922922,33600.00000000
3000001,-4922755,33400.00000000
3005001,-4922587,33600.00000000
3010001,-4922419,33600.00000000
3015001,-4922252,33400.00000000
3020001,-4922085,33400.00000000
3025001,-4921918,33400.00000000
3030001,-4921751,33400.00000000
3035001,-4921584,33400.00000000
3040001,-4921416,33600.00000000
3045001,-4921249,33400.00000000
3050001,-4921081,33600.00000000
3055001,-4920913,33600.00000000
3060001,-4920746,33400.00000000
3065001,-4920579,33400.00000000
3070001,-4920412,33400.00000000
3075001,-4920245,33400.00000000
3080001,-4920078,33400.00000000
3085001,-4919911,33400.00000000
3090001,-4919743,33600.00000000
3095001,-4919575,33600.00000000
3100001,-4919408,33400.00000000
3105001,-4919241,33400.00000000
3110001,-4919074,33400.00000000
3115001,-4918907,33400.00000000
