0,174447,0.00000000
5000,174446,-200.00000000
10000,174445,-200.00000000
15000,174443,-400.00000000
20000,174440,-600.00000000
25000,174437,-600.00000000
30000,174432,-1000.00006104
35000,174427,-1000.00006104
40000,174422,-1000.00006104
45000,174415,-1400.00000000
50000,174408,-1400.00000000
55000,174400,-1600.00000000
60000,174391,-1800.00000000
65000,174381,-2000.00012207
70000,174371,-2000.00012207
75000,174360,-2200.00000000
80000,174348,-2400.00000000
85000,174336,-2400.00000000
90000,174323,-2600.00000000
95000,174309,-2800.00000000
100000,174294,-3000.00000000
105000,174279,-3000.00000000
110000,174263,-3200.00000000
115000,174247,-3200.00000000
120000,174229,-3600.00000000
125000,174212,-3400.00000000
130000,174193,-3800.00000000
135000,174174,-3800.00000000
140000,174154,-4000.00024414
145000,174133,-4200.00000000
150000,174112,-4200.00000000
155000,174090,-4400.00000000
160000,174068,-4400.00000000
165000,174045,-4600.00000000
170000,174021,-4800.00000000
175000,173997,-4800.00000000
180000,173972,-5000.00000000
185000,173946,-5200.00000000
190000,173920,-5200.00000000
195000,173893,-5400.00000000
200000,173866,-5400.00000000
205000,173838,-5600.00000000
210000,173809,-5800.00000000
215000,173780,-5800.00000000
220000,173750,-6000.00000000
225000,173720,-6000.00000000
230000,173689,-6200.00000000
235000,173658,-6200.00000000
240000,173626,-6400.00000000
245000,173594,-6400.00000000
250000,173561,-6600.00000000
255000,173528,-6600.00000000
260000,173494,-6800.00000000
265000,173459,-7000.00000000
270000,173424,-7000.00000000
275000,173389,-7000.00000000
280000,173353,-7200.00000000
285000,173317,-7200.00000000
290000,173280,-7400.00000000
295000,173242,-7600.00000000
300000,173205,-7400.00000000
305000,173166,-7800.00000000
310000,173128,-7600.00000000
315000,173089,-7800.00000000
320000,173049,-8000.00048828
325000,173009,-8000.00048828
330000,172968,-8200.00000000
335000,172927,-8200.00000000
340000,172886,-8200.00000000
345000,172844,-8400.00000000
350000,172801,-8600.00000000
355000,172758,-8600.00000000
360000,172715,-8600.00000000
365000,172671,-8800.00000000
370000,172627,-8800.00000000
375000,172582,-9000.00000000
380000,172536,-9200.00000000
385000,172490,-9200.00000000
390000,172444,-9200.00000000
395000,172397,-9400.00000000
400000,172350,-9400.00000000
405000,172302,-9600.00000000
410000,172254,-9600.00000000
415000,172206,-9600.00000000
420000,172157,-9800.00000000
425000,172108,-9800.00000000
430000,172058,-10000.00000000
435000,172008,-10000.00000000
440000,171957,-10200.00000000
445000,171906,-10200.00000000
450000,171855,-10200.00000000
455000,171803,-10400.00000000
460000,171751,-10400.00000000
465000,171699,-10400.00000000
470000,171646,-10600.00000000
475000,171593,-10600.00000000
480000,171540,-10600.00000000
485000,171486,-10800.00000000
490000,171432,-10800.00000000
495000,171378,-10800.00000000
500000,171323,-11000.00000000
505000,171268,-11000.00000000
510000,171212,-11200.00000000
515000,171156,-11200.00000000
520000,171100,-11200.00000000
525000,171043,-11400.00000000
530000,170986,-11400.00000000
535000,170928,-11600.00000000
540000,170870,-11600.00000000
545000,170812,-11600.00000000
550000,170753,-11800.00000000
555000,170694,-11800.00000000
560000,170634,-12000.00000000
565000,170575,-11800.00000000
570000,170515,-12000.00000000
575000,170454,-12200.00000000
580000,170394,-12000.00000000
585000,170333,-12200.00000000
590000,170272,-12200.00000000
595000,170210,-12400.00000000
600000,170149,-12200.00000000
605000,170086,-12600.00000000
610000,170024,-12400.00000000
615000,169962,-12400.00000000
620000,169899,-12600.00000000
625000,169836,-12600.00000000
630000,169772,-12800.00000000
635000,169708,-12800.00000000
640000,169644,-12800.00000000
645000,169579,-13000.00000000
650000,169514,-13000.00000000
655000,169449,-13000.00000000
660000,169383,-13200.00000000
665000,169317,-13200.00000000
670000,169251,-13200.00000000
675000,169184,-13400.00000000
680000,169117,-13400.00000000
685000,169050,-13400.00000000
690000,168983,-13400.00000000
695000,168915,-13600.00000000
700000,168848,-13400.00000000
705000,168780,-13600.00000000
710000,168711,-13800.00000000
715000,168643,-13600.00000000
720000,168574,-13800.00000000
725000,168506,-13600.00000000
730000,168437,-13800.00000000
735000,168367,-14000.00000000
740000,168297,-14000.00000000
745000,168227,-14000.00000000
750000,168157,-14000.00000000
755000,168086,-14200.00000000
760000,168015,-14200.00000000
765000,167944,-14200.00000000
770000,167872,-14400.00000000
775000,167800,-14400.00000000
