0,-3175683,0.00000000
5000,-3175680,600.00000000
10000,-3175670,2000.00012207
15000,-3175654,3200.00000000
20000,-3175632,4400.00000000
25000,-3175604,5600.00000000
30000,-3175570,6800.00000000
35000,-3175531,7800.00000000
40000,-3175486,9000.00000000
45000,-3175436,10000.00000000
50000,-3175382,10800.00000000
55000,-3175323,11800.00000000
60000,-3175259,12800.00000000
65000,-3175192,13400.00000000
70000,-3175121,14200.00000000
75000,-3175046,15000.00000000
80000,-3174968,15600.00000000
85000,-3174887,16200.00000000
90000,-3174802,17000.00000000
95000,-3174714,17600.00000000
100000,-3174622,18400.00000000
105000,-3174528,18800.00000000
110000,-3174430,19600.00000000
115000,-3174330,20000.00000000
120000,-3174227,20600.00000000
125000,-3174122,21000.00000000
130000,-3174014,21600.00000000
135000,-3173903,22200.00000000
140000,-3173791,22400.00000000
145000,-3173676,23000.00000000
150000,-3173560,23200.00000000
155000,-3173441,23800.00000000
160000,-3173321,24000.00000000
165000,-3173198,24600.00000000
170000,-3173074,24800.00000000
175000,-3172948,25200.00000000
180000,-3172820,25600.00000000
185000,-3172690,26000.00000000
190000,-3172559,26200.00000000
195000,-3172427,26400.00000000
200000,-3172293,26800.00000000
205000,-3172158,27000.00000000
210000,-3172022,27200.00000000
215000,-3171884,27600.00000000
220000,-3171745,27800.00000000
225000,-3171605,28000.00000000
230000,-3171463,28400.00000000
235000,-3171320,28600.00000000
240000,-3171177,28600.00000000
245000,-3171032,29000.00000000
250000,-3170887,29000.00000000
255000,-3170740,29400.00000000
260000,-3170593,29400.00000000
265000,-3170445,29600.00000000
270000,-3170296,29800.00000000
275000,-3170145,30200.00000000
280000,-3169994,30200.00000000
285000,-3169842,30400.00000000
290000,-3169690,30400.00000000
295000,-3169537,30600.00000000
300000,-3169383,30800.00000000
305000,-3169229,30800.00000000
310000,-3169074,31000.00000000
315000,-3168918,31200.00000000
320000,-3168761,31399.99804687
325000,-3168604,31399.99804687
330000,-3168446,31599.99804687
335000,-3168288,31599.99804687
340000,-3168129,31800.00195312
345000,-3167970,31800.00195312
350000,-3167811,31800.00195312
355000,-3167650,32200.00195312
360000,-3167490,32000.00195312
365000,-3167328,32400.00000000
370000,-3167166,32400.00000000
375000,-3167004,32400.00000000
380000,-3166841,32600.00000000
385000,-3166678,32600.00000000
390000,-3166515,32600.00000000
395000,-3166352,32600.00000000
400000,-3166188,32800.00000000
405000,-3166023,33000.00000000
410000,-3165858,33000.00000000
415000,-3165693,33000.00000000
420000,-3165527,33200.00000000
425000,-3165361,33200.00000000
430000,-3165195,33200.00000000
435000,-3165029,33200.00000000
440000,-3164863,33200.00000000
445000,-3164696,33400.00000000
450000,-3164529,33400.00000000
455000,-3164361,33600.00000000
460000,-3164193,33600.00000000
465000,-3164024,33800.00000000
470000,-3163856,33600.00000000
475000,-3163688,33600.00000000
480000,-3163520,33600.00000000
485000,-3163351,33800.00000000
490000,-3163182,33800.00000000
495000,-3163012,34000.00000000
500000,-3162842,34000.00000000
505000,-3162672,34000.00000000
510000,-3162502,34000.00000000
515000,-3162332,34000.00000000
520000,-3162162,34000.00000000
525000,-3161992,34000.00000000
530000,-3161821,34200.00000000
535000,-3161650,34200.00000000
540000,-3161478,34400.00000000
545000,-3161307,34200.00000000
550000,-3161135,34400.00000000
555000,-3160964,34200.00000000
560000,-3160793,34200.00000000
565000,-3160621,34400.00000000
570000,-3160450,34200.00000000
575000,-3160278,34400.00000000
580000,-3160105,34600.00000000
585000,-3159932,34600.00000000
590000,-3159759,34600.00000000
595000,-3159587,34400.00000000
600000,-3159414,34600.00000000
605000,-3159242,34400.00000000
610000,-3159070,34400.00000000
615000,-3158897,34600.00000000
620000,-3158723,34800.00000000
625000,-3158550,34600.00000000
630000,-3158376,34800.00000000
635000,-3158202,34800.00000000
640000,-3158029,34600.00000000
645000,-3157856,34600.00000000
650000,-3157683,34600.00000000
655000,-3157509,34800.00000000
660000,-3157335,34800.00000000
665000,-3157161,34800.00000000
670000,-3156986,35000.00000000
675000,-3156812,34800.00000000
680000,-3156638,34800.00000000
685000,-3156464,34800.00000000
690000,-3156290,34800.00000000
695000,-3156116,34800.00000000
700000,-3155942,34800.00000000
705000,-3155767,35000.00000000
710000,-3155592,35000.00000000
715000,-3155417,35000.00000000
720000,-3155242,35000.00000000
725000,-3155068,34800.00000000
730000,-3154893,35000.00000000
735000,-3154719,34800.00000000
740000,-3154544,35000.00000000
745000,-3154368,35200.00000000
750000,-3154193,35000.00000000
755000,-3154018,35000.00000000
760000,-3153842,35200.00000000
765000,-3153667,35000.00000000
770000,-3153493,34800.00000000
775000,-3153318,35000.00000000
780000,-3153143,35000.00000000
785000,-3152967,35200.00000000
790000,-3152791,35200.00000000
795000,-3152615,35200.00000000
800000,-3152440,35000.00000000
805000,-3152264,35200.00000000
810000,-3152089,35000.00000000
815000,-3151914,35000.00000000
