1400364,2420956,56.67744064,23.32255936,-2.33225608,-44
1410368,2421086,56.67177582,23.32822418,-2.33282256,-44
1420370,2421216,56.68311310,23.31688690,-2.33168864,-44
1430374,2421345,56.23583984,23.76416016,-2.37641597,-44
1440377,2421474,56.24145889,23.75854111,-2.37585425,-44
1450381,2421604,56.67177582,23.32822418,-2.33282256,-44
1460384,2421733,56.24145889,23.75854111,-2.37585425,-44
1470388,2421863,56.67177582,23.32822418,-2.33282256,-44
1480390,2421993,56.68311310,23.31688690,-2.33168864,-44
1490394,2422123,56.67177582,23.32822418,-2.33282256,-44
1500397,2422253,56.67744064,23.32255936,-2.33225608,-44
1510401,2422383,56.67177582,23.32822418,-2.33282256,-44
1520403,2422514,57.11912918,22.88087082,-2.28808713,-43
1530408,2422644,56.66611099,23.33388901,-2.33338904,-44
1540410,2422774,56.68311310,23.31688690,-2.33168864,-44
1550414,2422904,56.67177582,23.32822418,-2.33282256,-44
1560417,2423033,56.24145889,23.75854111,-2.37585425,-44
1570421,2423163,56.67177582,23.32822418,-2.33282256,-44
1580423,2423293,56.68311310,23.31688690,-2.33168864,-44
1590428,2423424,57.10200500,22.89799500,-2.28979945,-43
1600431,2423554,56.67744064,23.32255936,-2.33225608,-44
1610435,2423685,57.10771561,22.89228439,-2.28922844,-43
1620437,2423816,57.11912918,22.88087082,-2.28808713,-43
1630441,2423946,56.67177582,23.32822418,-2.33282256,-44
1640444,2424077,57.11342239,22.88657761,-2.28865790,-43
1650448,2424207,56.67177582,23.32822418,-2.33282256,-44
1660450,2424337,56.68311310,23.31688690,-2.33168864,-44
1670455,2424467,56.66611099,23.33388901,-2.33338904,-44
1680457,2424597,56.68311310,23.31688690,-2.33168864,-44
1690461,2424727,56.67177582,23.32822418,-2.33282256,-44
1700464,2424857,56.67744064,23.32255936,-2.33225608,-44
1710468,2424988,57.10771561,22.89228439,-2.28922844,-43
1720471,2425119,57.11342239,22.88657761,-2.28865790,-43
1730475,2425250,57.10771561,22.89228439,-2.28922844,-43
1740478,2425381,57.11342239,22.88657761,-2.28865790,-43
1750481,2425511,56.67744064,23.32255936,-2.33225608,-44
1760484,2425641,56.67744064,23.32255936,-2.33225608,-44
1770488,2425771,56.67177582,23.32822418,-2.33282256,-44
1780490,2425901,56.68311310,23.31688690,-2.33168864,-44
1790495,2426031,56.66611099,23.33388901,-2.33338904,-44
1800497,2426161,56.68311310,23.31688690,-2.33168864,-44
1810502,2426292,57.10200500,22.89799500,-2.28979945,-43
1820504,2426422,56.68311310,23.31688690,-2.33168864,-44
1830508,2426553,57.10771561,22.89228439,-2.28922844,-43
1840511,2426685,57.54940414,22.45059586,-2.24505973,-43
1850515,2426815,56.67177582,23.32822418,-2.33282256,-44
1860518,2426946,57.11342239,22.88657761,-2.28865790,-43
1870522,2427076,56.67177582,23.32822418,-2.33282256,-44
1880524,2427206,56.68311310,23.31688690,-2.33168864,-44
1890528,2427336,56.67177582,23.32822418,-2.33282256,-44
1900531,2427466,56.67744064,23.32255936,-2.33225608,-44
1910535,2427597,57.10771561,22.89228439,-2.28922844,-43
1920538,2427727,56.67744064,23.32255936,-2.33225608,-44
1930542,2427858,57.10771561,22.89228439,-2.28922844,-43
1940545,2427989,57.11342239,22.88657761,-2.28865790,-43
1950548,2428120,57.11342239,22.88657761,-2.28865790,-43
1960551,2428250,56.67744064,23.32255936,-2.33225608,-44
1970555,2428381,57.10771561,22.89228439,-2.28922844,-43
1980558,2428511,56.67744064,23.32255936,-2.33225608,-44
1990562,2428641,56.67177582,23.32822418,-2.33282256,-44
2000565,2428771,56.67744064,23.32255936,-2.33225608,-44
2010569,2428901,56.67177582,23.32822418,-2.33282256,-44
2020571,2429031,56.68311310,23.31688690,-2.33168864,-44
2030575,2429161,56.67177582,23.32822418,-2.33282256,-44
2040578,2429292,57.11342239,22.88657761,-2.28865790,-43
2050582,2429423,57.10771561,22.89228439,-2.28922844,-43
2060585,2429554,57.11342239,22.88657761,-2.28865790,-43
2070589,2429684,56.67177582,23.32822418,-2.33282256,-44
2080591,2429815,57.11912918,22.88087082,-2.28808713,-43
2090595,2429945,56.67177582,23.32822418,-2.33282256,-44
2100598,2430075,56.67744064,23.32255936,-2.33225608,-44
2110602,2430205,56.67177582,23.32822418,-2.33282256,-44
2120604,2430335,56.68311310,23.31688690,-2.33168864,-44
2130609,2430465,56.66611099,23.33388901,-2.33338904,-44
2140611,2430596,57.11912918,22.88087082,-2.28808713,-43
2150615,2430726,56.67177582,23.32822418,-2.33282256,-44
2160618,2430857,57.11342239,22.88657761,-2.28865790,-43
2170622,2430988,57.10771561,22.89228439,-2.28922844,-43
2180625,2431118,56.67744064,23.32255936,-2.33225608,-44
2190629,2431249,57.10771561,22.89228439,-2.28922844,-43
2200632,2431379,56.67744064,23.32255936,-2.33225608,-44
2210636,2431509,56.67177582,23.32822418,-2.33282256,-44
2220638,2431639,56.68311310,23.31688690,-2.33168864,-44
2230642,2431769,56.67177582,23.32822418,-2.33282256,-44
2240645,2431899,56.67744064,23.32255936,-2.33225608,-44
2250649,2432030,57.10771561,22.89228439,-2.28922844,-43
2260652,2432160,56.67744064,23.32255936,-2.33225608,-44
2270656,2432291,57.10771561,22.89228439,-2.28922844,-43
2280658,2432422,57.11912918,22.88087082,-2.28808713,-43
2290662,2432552,56.67177582,23.32822418,-2.33282256,-44
2300665,2432683,57.11342239,22.88657761,-2.28865790,-43
2310669,2432813,56.67177582,23.32822418,-2.33282256,-44
2320671,2432943,56.68311310,23.31688690,-2.33168864,-44
2330676,2433073,56.66611099,23.33388901,-2.33338904,-44
2340678,2433203,56.68311310,23.31688690,-2.33168864,-44
2350682,2433333,56.67177582,23.32822418,-2.33282256,-44
2360685,2433463,56.67744064,23.32255936,-2.33225608,-44
2370689,2433594,57.10771561,22.89228439,-2.28922844,-43
2380692,2433725,57.11342239,22.88657761,-2.28865790,-43
2390696,2433856,57.10771561,22.89228439,-2.28922844,-43
2400699,2433986,56.67744064,23.32255936,-2.33225608,-44
2410703,2434117,57.10771561,22.89228439,-2.28922844,-43
2420705,2434247,56.68311310,23.31688690,-2.33168864,-44
2430709,2434377,56.67177582,23.32822418,-2.33282256,-44
2440712,2434507,56.67744064,23.32255936,-2.33225608,-44
2450716,2434637,56.67177582,23.32822418,-2.33282256,-44
2460718,2434767,56.68311310,23.31688690,-2.33168864,-44
2470723,2434897,56.66611099,23.33388901,-2.33338904,-44
2480725,2435028,57.11912918,22.88087082,-2.28808713,-43
2490729,2435159,57.10771561,22.89228439,-2.28922844,-43
2500732,2435290,57.11342239,22.88657761,-2.28865790,-43
2510737,2435420,56.66611099,23.33388901,-2.33338904,-44
2520739,2435551,57.11912918,22.88087082,-2.28808713,-43
2530743,2435681,56.67177582,23.32822418,-2.33282256,-44
2540745,2435811,56.68311310,23.31688690,-2.33168864,-44
2550750,2435941,56.66611099,23.33388901,-2.33338904,-44
2560752,2436071,56.68311310,23.31688690,-2.33168864,-44
